filename,loss_total,loss_bbox,loss_cls,loss_rpn_bbox,loss_rpn_cls
1916.jpg,0.5376480117138271,0.3545006215572357,0.1604829728603363,0.022451376542448997,0.0002130407538061263
1627.jpg,0.5211388941995647,0.11798235774040222,0.3405146300792694,0.0035418976040091366,0.05910000877588395
1745.jpg,0.5125553479820155,0.2846912145614624,0.21586962044239044,0.011259749066084623,0.0007347639120780514
749.jpg,0.494944532039876,0.3144223690032959,0.14922744035720825,0.03080765437334776,0.00048706830602407436
1775.jpg,0.40351324813445544,0.21270836889743805,0.17700862884521484,0.0137526486068964,4.36017849061443e-05
656.jpg,0.3853566153425083,0.06947837024927139,0.3127385675907135,0.0030555358389392495,8.414166358416963e-05
35.jpg,0.38177977231771365,0.2682759165763855,0.09961611032485962,0.01382940448820591,5.834092826262349e-05
1224.jpg,0.3513632962894917,0.20116016268730164,0.13702130317687988,0.013032542541623116,0.00014928788368706591
152.jpg,0.34868351637146455,0.22796016931533813,0.10131680965423584,0.01926261599874124,0.00014392140314933854
686.jpg,0.343725355605784,0.22357015311717987,0.11547849327325821,0.004613365512341261,6.334370300464798e-05
2022.jpg,0.3423722235856115,0.23261548578739166,0.0928216353058815,0.016745392698794603,0.0001897097935437131
406.jpg,0.3266264164267909,0.19033391773700714,0.10053212940692902,0.03479295060969889,0.000967418673155862
1664.jpg,0.31469739344811387,0.2029498815536499,0.09626235067844391,0.015402769902721047,8.239131329901284e-05
1134.jpg,0.30931882037248193,0.1853364109992981,0.11296994984149933,0.010964191053062677,4.8268478621826816e-05
732.jpg,0.29659525680199295,0.16775614023208618,0.11896167695522308,0.009598490316420794,0.00027894929826288717
1493.jpg,0.2846596909785146,0.21347638964653015,0.05885837599635124,0.012051602825522423,0.0002733225101108072
1573.jpg,0.2825659379893466,0.14265745878219604,0.13436675071716309,0.0055291177704930305,1.2610719494432487e-05
1708.jpg,0.2754926134950182,0.15651997923851013,0.10265065729618073,0.014289659447968006,0.0020323175123593273
1423.jpg,0.2601468650799461,0.14282575249671936,0.10943829268217087,0.007829134352505207,5.3685548550674866e-05
190.jpg,0.25775244890014193,0.17375798523426056,0.07944798469543457,0.00450977822765708,3.670074278971924e-05
1581.jpg,0.25703219129695754,0.15391381084918976,0.09718718379735947,0.0059097049525007606,2.149169790754968e-05
1318.jpg,0.25199295686456935,0.1680692881345749,0.06680361181497574,0.016397328581660986,0.0007227283333577361
1203.jpg,0.2510523155942792,0.1729457527399063,0.06306952238082886,0.014536149799823761,0.0005008906737202778
1467.jpg,0.24712661032845062,0.1667977124452591,0.06102259084582329,0.017579111736267805,0.001727195301100437
2036.jpg,0.23824905000947183,0.15686427056789398,0.07549963891506195,0.00581678724847734,6.835327803855762e-05
2008.jpg,0.2374724519911523,0.15354669094085693,0.07637615501880646,0.007538632373325527,1.097365816338236e-05
600.jpg,0.23428759933471,0.1763828694820404,0.05239759385585785,0.005492745898663998,1.4390098147742947e-05
1876.jpg,0.22271505754531518,0.140044704079628,0.07351741194725037,0.007747266907244921,0.0014056746111918983
1192.jpg,0.217446359143878,0.12441113591194153,0.08031740039587021,0.012629274046048522,8.854879001773952e-05
962.jpg,0.2113072955602604,0.133530393242836,0.0681944191455841,0.009479666827246547,0.000102816344593748
1568.jpg,0.20856301401272503,0.11869511753320694,0.08077190816402435,0.008986808825284243,0.00010917949020949891
145.jpg,0.20845158684551257,0.14887875318527222,0.047541528940200806,0.01124722312670201,0.0007840815933375378
584.jpg,0.2054254368021693,0.13217206299304962,0.06090834364295006,0.012216602452099323,0.0001284277140702894
1909.jpg,0.2044206369089352,0.1256287693977356,0.07201969623565674,0.006749920779839158,2.2250495703701745e-05
588.jpg,0.20345462507316325,0.14896166324615479,0.051446594297885895,0.0029825065284967422,6.386100062583111e-05
1364.jpg,0.20344275157913216,0.12979361414909363,0.06076759099960327,0.011499467538669705,0.001382078891765559
393.jpg,0.20274278373628363,0.13424590229988098,0.06234525144100189,0.00424871314316988,0.0019029168522308737
753.jpg,0.20219414282291837,0.12379369139671326,0.0723474845290184,0.005926233599893749,0.00012673329729295801
389.jpg,0.19505836760630757,0.14643211662769318,0.04403438791632652,0.0022157486819196492,0.0023761143803682216
779.jpg,0.19357905364267936,0.13875550031661987,0.04851774871349335,0.006180862779729068,0.0001249418328370666
1905.jpg,0.18665108287495968,0.11408808082342148,0.06503118574619293,0.00717676873318851,0.00035504757215676364
275.jpg,0.18579057870238103,0.12037885189056396,0.054919514805078506,0.010156175238080323,0.0003360367686582322
1718.jpg,0.1828804231859067,0.12769287824630737,0.040804650634527206,0.014191266265697777,0.00019162803937433637
489.jpg,0.18188621497165514,0.1353473961353302,0.03946619853377342,0.007012907532043755,5.971277050775825e-05
60.jpg,0.18181599921319958,0.11339890956878662,0.06250782310962677,0.005710825091227889,0.00019844144355829485
