filename,loss_total,loss_bbox,loss_cls,loss_rpn_bbox,loss_rpn_cls
1133.jpg,1.0543424442886646,0.4803721308708191,0.4811176061630249,0.05156587832607329,0.041286828928747354
370.jpg,0.7314950905674777,0.471210777759552,0.23948544263839722,0.012918858788907528,0.007880011380621
116.jpg,0.5791065077300876,0.3725068271160126,0.16970044374465942,0.03431438491679728,0.002584851952618372
820.jpg,0.5406583500507622,0.32940343022346497,0.19034606218338013,0.017037249635905027,0.0038716080080121174
227.jpg,0.5076856745035911,0.23213601112365723,0.24378374218940735,0.01781388372182846,0.013952037468698109
592.jpg,0.45984442648659685,0.2445974051952362,0.15011923015117645,0.014151686686091125,0.05097610445409306
1038.jpg,0.44545003312350673,0.3051341772079468,0.127342090010643,0.012890491867437959,8.327403747898643e-05
917.jpg,0.437010203788077,0.22498184442520142,0.1967463195323944,0.009193024598062038,0.006089015232419115
117.jpg,0.4306940014301688,0.2671220898628235,0.128572016954422,0.026354199275374413,0.008645695337548887
371.jpg,0.42861546875974454,0.29749277234077454,0.11386361718177795,0.016967612085863948,0.0002914671513281064
895.jpg,0.4052813391505765,0.274646520614624,0.11910002678632736,0.011492209043353796,4.258270627133243e-05
624.jpg,0.39313510838871935,0.20836558938026428,0.17404474318027496,0.010434717405587435,0.000290058422592665
215.jpg,0.38871356490528797,0.24738380312919617,0.11660265177488327,0.022266695275902748,0.0024604147253057818
754.jpg,0.3801762843581855,0.2721591293811798,0.0953221544623375,0.012282820418477058,0.00041218009619115037
981.jpg,0.3729014840639593,0.24959969520568848,0.10612960159778595,0.017029838636517525,0.0001423486239673366
755.jpg,0.36130751266313865,0.2557995021343231,0.09440063685178757,0.010991465765982866,0.0001159079110450989
845.jpg,0.3588862295518993,0.2437625229358673,0.10114509612321854,0.01388209592550993,9.651456730352947e-05
1099.jpg,0.3584295998361995,0.21475033462047577,0.1299191415309906,0.012900972738862038,0.0008591509458710789
413.jpg,0.35001911873405334,0.22314219176769257,0.1086343377828598,0.01650972804054618,0.001732861142954789
898.jpg,0.3436290398593086,0.22563055157661438,0.10376140475273132,0.014193860813975334,4.322271598755645e-05
58.jpg,0.3417078452034721,0.23961609601974487,0.08630247414112091,0.015178789617493749,0.0006104854251125502
664.jpg,0.33440321727001887,0.15459387004375458,0.17200885713100433,0.007545205298811197,0.00025528479644876256
1011.jpg,0.33057942576004606,0.20883530378341675,0.10091041028499603,0.019935966236516833,0.0008977454551164499
359.jpg,0.3258231900085775,0.2203008532524109,0.08483923971652985,0.020526098553091288,0.00015699848654548987
377.jpg,0.2906950373444488,0.17205247282981873,0.10520793497562408,0.013255375437438488,0.00017925410156749422
520.jpg,0.29029119563008976,0.14123916625976562,0.14423878490924835,0.004649055190384388,0.000164189270691395
191.jpg,0.28842255746481094,0.164208322763443,0.11515375971794128,0.008779130410403013,0.00028134457302364524
1015.jpg,0.27193830198598334,0.14016172289848328,0.12290319055318832,0.008817623602226377,5.5764932085367036e-05
1098.jpg,0.26648997389618145,0.18904531002044678,0.05947587639093399,0.011988923884928226,0.005979863599872459
459.jpg,0.2645219253652158,0.1582154780626297,0.09705955535173416,0.008587749674916267,0.0006591422759356647
1030.jpg,0.2606109841494799,0.17524389922618866,0.07160548865795135,0.013652962166815996,0.0001086340985239076
935.jpg,0.256511334034041,0.071555957198143,0.1818958818912506,0.0029934039775980636,6.609096704934814e-05
949.jpg,0.2564492088467283,0.16854964196681976,0.0757477879524231,0.010620362125337124,0.0015314168021483
154.jpg,0.2527460785627227,0.17939266562461853,0.06476709991693497,0.008507874212227762,7.843880894142785e-05
